CIF,Account Name,Region,Product Type,End Balance,Days_Since_Last_Txn,CLV_Predicted,Churn_Probability
CIF01009908,Customer_9909,Benishangul-Gumuz,Agape Saving Account,125648.56,1632,101944.664,0.9999999108411197
CIF01000357,Customer_358,Tigray,Prime Customer Deposit Account,104465.81,1023,101938.91,0.9999998909744535
CIF01005729,Customer_5730,Oromia,Ordinary Saving Account,123979.34,4013,101854.016,0.9999998173852802
CIF01003633,Customer_3634,Oromia,Couples Saving Deposit,60356.42,769,101834.766,0.9999999666687573
CIF01007479,Customer_7480,Addis Ababa,Special Saving Account,77816.55,2297,101796.52,0.9999999494219708
CIF01009741,Customer_9742,Addis Ababa,Ahati Saving Account,60010.9,547,101704.86,0.999999789940161
CIF01006642,Customer_6643,Addis Ababa,Dekemezmur Saving Account,130698.13,472,101692.14,0.9999994190348589
CIF01009911,Customer_9912,Addis Ababa,Abew Saving Account,88832.68,613,101683.96,0.999994437760466
CIF01006499,Customer_6500,Sidama,Tirufat Savings Account,96942.02,5203,101680.37,0.9999998112766953
CIF01004238,Customer_4239,Tigray,Ordinary Saving Account,95709.05,2572,101651.61,0.999999916416468
CIF01000511,Customer_512,Tigray,Ordinary Saving Account,63082.34,2149,101601.45,0.9999999846966612
CIF01007653,Customer_7654,Amhara,Sitota Saving Deposit,18172.95,508,101591.88,0.9999972038546938
CIF01002351,Customer_2352,Oromia,Ahati Saving Account,44761.48,1503,101499.37,0.9999997916596387
CIF01006138,Customer_6139,Amhara,Agape Saving Account,55288.48,1260,101480.984,0.9999999474272413
CIF01004336,Customer_4337,Amhara,Abew Saving Account,137949.78,1323,101365.72,0.9999999643493799
CIF01004287,Customer_4288,Tigray,Hiruyan Saving Account,78271.42,3200,101353.24,0.9999999235678524
CIF01006785,Customer_6786,Addis Ababa,Hiruyan Saving Account,63004.26,2434,101352.83,0.9999999632027474
CIF01007787,Customer_7788,Addis Ababa,Ordinary Saving Account,14325.26,530,101274.055,0.9999989919769388
CIF01004449,Customer_4450,Addis Ababa,Werazut Saving Account,69286.15,3442,101271.15,0.9999999527536196
CIF01004359,Customer_4360,Addis Ababa,Ordinary Saving Account,22713.58,532,101249.48,0.9999996235713062
CIF01008096,Customer_8097,Afar,Ordinary Saving Account,10483.57,542,101241.516,0.9999964521600795
CIF01004706,Customer_4707,Oromia,Abew Saving Account,84441.34,716,101235.54,0.9999996129537195
CIF01007741,Customer_7742,Tigray,Ordinary Saving Account,42785.1,1436,101156.57,0.999999930980947
CIF01007690,Customer_7691,Oromia,Ordinary Saving Account,64209.59,2248,101128.12,0.9999999417340587
CIF01005655,Customer_5656,Addis Ababa,Dekemezmur Saving Account,174268.32,624,101124.086,0.9999971006231663
CIF01000718,Customer_719,Addis Ababa,Special Saving Account,100295.89,791,101046.75,0.9999999745341046
CIF01009856,Customer_9857,Amhara,Special Saving Account,117947.83,2390,101039.05,0.9999999187096076
CIF01006629,Customer_6630,SNNPR,Dekemezmur Saving Account,141428.82,497,101019.29,0.9999977950677051
CIF01009570,Customer_9571,Dire Dawa,Blatena Saving Account,21842.61,393,101012.48,0.9999987840925494
CIF01006239,Customer_6240,Amhara,Equb Saving Account,53537.61,1351,100973.06,0.9999999587689813
CIF01000377,Customer_378,Dire Dawa,Janderebaw Saving Account,142081.27,1464,100898.58,0.9999999939087725
CIF01004654,Customer_4655,Addis Ababa,Ahati Saving Account,18908.0,725,100870.25,0.9999970489491826
CIF01001048,Customer_1049,SNNPR,Blatena Saving Account,31902.72,907,100857.85,0.9999998229958114
CIF01006443,Customer_6444,Addis Ababa,Special Saving Account,18854.01,598,100809.46,0.9999926593705969
CIF01007618,Customer_7619,Gambela,Ahati Saving Account,30868.15,594,100656.516,0.9999969606957749
CIF01000600,Customer_601,Sidama,Werazut Saving Account,49690.66,1048,100601.766,0.9999998871965191
CIF01001823,Customer_1824,SNNPR,Ordinary Saving Account,57611.64,1629,100575.055,0.9999999113686954
CIF01005496,Customer_5497,Oromia,Special Saving Account,32852.08,1078,100569.8,0.9999999137215115
CIF01009222,Customer_9223,Amhara,Washera Saving Account,30873.43,1345,100454.97,0.9999999725661096
CIF01004399,Customer_4400,Oromia,Hiruyan Saving Account,88674.08,2203,100440.32,0.9999998991566672
CIF01001296,Customer_1297,Sidama,Prime Customer Deposit Account,108100.18,706,100387.1,0.9999976055256855
CIF01008929,Customer_8930,Amhara,Ordinary Saving Account,145597.7,2239,100323.07,0.9999999573558438
CIF01000344,Customer_345,SNNPR,Agape Saving Account,48482.32,1412,100271.62,0.9999997667740359
CIF01001266,Customer_1267,Harari,Ordinary Saving Account,107213.94,1412,100251.89,0.9999999761943622
CIF01002286,Customer_2287,Oromia,Janderebaw Saving Account,6592.35,660,100111.23,0.9999977384514964
CIF01009814,Customer_9815,Somali,Ordinary Saving Account,37227.85,711,100071.2,0.9999997483141877
CIF01006582,Customer_6583,Harari,Werazut Saving Account,123805.19,1121,100046.3,0.9999999919990469
CIF01004688,Customer_4689,Tigray,Prime Customer Deposit Account,70281.71,1293,99973.45,0.999999979448519
CIF01004065,Customer_4066,Oromia,Ordinary Saving Account,120170.53,1563,99959.02,0.9999999204594007
CIF01005681,Customer_5682,Tigray,Dekemezmur Saving Account,99493.99,1015,99948.336,0.9999997256221427
CIF01009524,Customer_9525,SNNPR,Agape Saving Account,89781.52,1520,99880.75,0.999999840791046
CIF01001533,Customer_1534,Oromia,Ordinary Saving Account,112142.3,1060,99832.586,0.9999999534500803
CIF01007830,Customer_7831,Tigray,Asrat Bekurat Saving Account,152765.0,797,99816.445,0.9999997848460672
CIF01002943,Customer_2944,Addis Ababa,Special Saving Account,105160.79,4059,99689.24,0.999999852384361
CIF01004001,Customer_4002,Addis Ababa,Prime Customer Deposit Account,107347.32,730,99685.61,0.9999995070095405
CIF01002329,Customer_2330,Amhara,Ordinary Saving Account,51879.9,729,99600.08,0.9999996081000176
CIF01004052,Customer_4053,Tigray,Tirufat Savings Account,116742.69,4581,99585.73,0.9999999785770963
CIF01007895,Customer_7896,Amhara,Abew Saving Account,123058.87,3746,99584.305,0.9999999484689568
CIF01002948,Customer_2949,Oromia,Agape Saving Account,150031.41,382,99573.63,0.9999975548160479
CIF01006158,Customer_6159,Amhara,Agape Saving Account,113882.7,4014,99545.43,0.9999998821820338
CIF01003704,Customer_3705,Oromia,Dekemezmur Saving Account,44450.08,696,99359.23,0.9999993528372704
CIF01000597,Customer_598,Addis Ababa,Ordinary Saving Account,12564.41,380,99138.43,0.9999978044035208
CIF01006181,Customer_6182,SNNPR,Blatena Saving Account,33619.75,574,99129.445,0.999999072660098
CIF01002188,Customer_2189,Addis Ababa,Asrat Bekurat Saving Account,62530.56,2479,99124.336,0.9999999779834727
CIF01000163,Customer_164,Oromia,Washera Saving Account,128061.33,3159,99115.266,0.9999998973421517
CIF01009815,Customer_9816,Addis Ababa,Dekemezmur Saving Account,150098.19,1329,99072.84,0.999999574425248
CIF01004667,Customer_4668,SNNPR,Special Saving Account,106610.02,4219,98946.266,0.9999998401527588
CIF01002872,Customer_2873,Amhara,Tirufat Savings Account,119669.06,3793,98945.41,0.9999999503114656
CIF01003476,Customer_3477,SNNPR,Blatena Saving Account,101177.5,818,98884.25,0.9999998151513296
CIF01000551,Customer_552,Sidama,Blatena Saving Account,144585.65,717,98882.68,0.9999991575880276
CIF01005880,Customer_5881,Tigray,Blatena Saving Account,89882.41,868,98849.0,0.9999998897687364
CIF01000109,Customer_110,SNNPR,Equb Saving Account,32591.49,564,98826.75,0.9999974053808088
CIF01001936,Customer_1937,SNNPR,Special Saving Account,92113.57,1292,98826.4,0.9999999464441718
CIF01004999,Customer_5000,Amhara,Ordinary Saving Account,61179.93,2307,98809.35,0.9999999570860044
CIF01007794,Customer_7795,Addis Ababa,Ahadu Bereket Saving Account,93846.64,484,98778.19,0.9999982910969887
CIF01003207,Customer_3208,Dire Dawa,Dekemezmur Saving Account,139184.17,1742,98722.31,0.9999996466079691
CIF01008887,Customer_8888,Addis Ababa,Ordinary Saving Account,98995.87,372,98680.195,0.9999970625236424
CIF01004599,Customer_4600,Somali,Prime Customer Deposit Account,131480.31,4913,98638.625,0.9999999249678092
CIF01008042,Customer_8043,Benishangul-Gumuz,Ahadu Bereket Saving Account,74121.46,1930,98522.945,0.9999999082167856
CIF01009521,Customer_9522,Dire Dawa,Prime Customer Deposit Account,126199.25,407,98407.66,0.9999973266782017
CIF01000615,Customer_616,Harari,Werazut Saving Account,60730.67,762,98396.06,0.9999994293795179
CIF01006914,Customer_6915,Amhara,Janderebaw Saving Account,116883.68,2731,98381.01,0.9999999679024093
CIF01004036,Customer_4037,Addis Ababa,Tirufat Savings Account,105386.8,2991,98369.23,0.9999999469879964
CIF01007200,Customer_7201,Amhara,Ordinary Saving Account,138684.49,646,98365.49,0.9999959533153026
CIF01009754,Customer_9755,Amhara,Tirufat Savings Account,79369.31,1824,98346.125,0.9999999249508872
CIF01006172,Customer_6173,SNNPR,Ahadu Bereket Saving Account,47645.5,1195,98344.484,0.9999998139088855
CIF01000888,Customer_889,Dire Dawa,Werazut Saving Account,120284.29,935,98285.32,0.9999998393269459
CIF01001388,Customer_1389,SNNPR,Ahati Saving Account,61324.17,2363,98270.62,0.9999999732917797
CIF01006809,Customer_6810,Gambela,Dekemezmur Saving Account,111232.08,973,98267.05,0.9999999046797123
CIF01003563,Customer_3564,Oromia,Blatena Saving Account,34944.64,942,98233.195,0.9999999458057962
CIF01003876,Customer_3877,Afar,Hiruyan Saving Account,51523.11,1270,98199.63,0.9999999098726727
CIF01009277,Customer_9278,Addis Ababa,Abew Saving Account,108705.81,833,98174.86,0.999999824354501
CIF01003528,Customer_3529,Addis Ababa,Dekemezmur Saving Account,108929.71,3364,98120.47,0.9999999748442143
CIF01004824,Customer_4825,Amhara,Werazut Saving Account,61842.58,1066,98120.05,0.9999999727558065
CIF01002130,Customer_2131,Harari,Dekemezmur Saving Account,120408.28,789,98092.336,0.9999997333586663
CIF01000895,Customer_896,Amhara,Abew Saving Account,50686.99,3347,98029.18,0.9999998345646234
CIF01008572,Customer_8573,Oromia,Ordinary Saving Account,111307.31,3796,98017.49,0.999999900540535
CIF01009551,Customer_9552,Oromia,Dekemezmur Saving Account,10022.64,631,97972.625,0.9999979642470199
CIF01007494,Customer_7495,Oromia,Janderebaw Saving Account,146188.43,994,97958.81,0.999999818826077
CIF01002526,Customer_2527,Tigray,Hiruyan Saving Account,29019.14,1155,97946.77,0.9999998490452201
CIF01004091,Customer_4092,Addis Ababa,Ordinary Saving Account,71142.71,806,97873.36,0.999999970928823
CIF01004051,Customer_4052,Oromia,Abew Saving Account,109406.27,461,97809.64,0.9999992395942567
CIF01006619,Customer_6620,Amhara,Special Saving Account,46413.71,1260,97776.36,0.999999978539023
CIF01008108,Customer_8109,Addis Ababa,Hiruyan Saving Account,123004.95,4087,97735.76,0.9999998913411086
CIF01005151,Customer_5152,Tigray,Ordinary Saving Account,43798.15,1482,97714.02,0.9999999272732678
CIF01008948,Customer_8949,Dire Dawa,Special Saving Account,32832.11,1242,97697.18,0.9999999591934351
CIF01004618,Customer_4619,Gambela,Werazut Saving Account,21999.94,722,97599.39,0.9999983266007563
CIF01002212,Customer_2213,Oromia,Ordinary Saving Account,16941.27,1135,97558.484,0.9999998840572651
CIF01006772,Customer_6773,Addis Ababa,Blatena Saving Account,21314.44,609,97524.4,0.9999985765732959
CIF01005934,Customer_5935,Addis Ababa,Asrat Bekurat Saving Account,141611.57,1018,97475.125,0.9999992506485187
CIF01009492,Customer_9493,Oromia,Washera Saving Account,86636.26,1794,97444.96,0.9999999882890328
CIF01005611,Customer_5612,Addis Ababa,Werazut Saving Account,108077.56,619,97431.25,0.9999975836535332
CIF01005065,Customer_5066,Amhara,Dekemezmur Saving Account,65584.83,1373,97377.8,0.9999999799209014
CIF01005898,Customer_5899,Addis Ababa,Ordinary Saving Account,62245.43,2239,97369.45,0.9999999702929678
CIF01006520,Customer_6521,Amhara,Special Saving Account,28091.35,652,97300.03,0.999999837512715
CIF01006885,Customer_6886,Addis Ababa,Werazut Saving Account,19468.8,824,97243.75,0.9999998676135022
CIF01009916,Customer_9917,Sidama,Ahati Saving Account,48131.32,1190,97242.8,0.9999999928228505
CIF01005560,Customer_5561,Tigray,Dekemezmur Saving Account,20496.49,718,97207.57,0.9999925607251162
CIF01001888,Customer_1889,Addis Ababa,Asrat Bekurat Saving Account,149376.76,1345,97179.984,0.9999998740504296
CIF01005193,Customer_5194,Addis Ababa,Ahati Saving Account,143054.72,507,97158.46,0.9999973484437001
CIF01009182,Customer_9183,Afar,Ordinary Saving Account,99436.63,2067,97109.06,0.9999999685174962
CIF01001784,Customer_1785,Tigray,Abew Saving Account,30837.45,692,97037.055,0.9999989055326587
CIF01009646,Customer_9647,Addis Ababa,Werazut Saving Account,13884.27,403,97033.72,0.9999989474164052
CIF01005592,Customer_5593,Tigray,Ordinary Saving Account,122040.02,2399,97007.04,0.9999997514341555
CIF01000868,Customer_869,SNNPR,Ordinary Saving Account,29372.83,555,96983.945,0.9999987545236464
CIF01009662,Customer_9663,Addis Ababa,Dekemezmur Saving Account,124120.11,1246,96963.91,0.9999999542899077
CIF01000041,Customer_42,Oromia,Ordinary Saving Account,41161.96,1430,96919.88,0.9999999533814228
CIF01001008,Customer_1009,Addis Ababa,Blatena Saving Account,119249.0,2243,96894.59,0.9999999826677642
CIF01008506,Customer_8507,Oromia,Prime Customer Deposit Account,90144.56,914,96882.24,0.9999999830863323
CIF01003828,Customer_3829,SNNPR,Ordinary Saving Account,143812.69,1850,96869.2,0.9999999724795138
CIF01007166,Customer_7167,Addis Ababa,Ahati Saving Account,8076.92,651,96863.61,0.9999997454561627
CIF01006155,Customer_6156,Oromia,Agape Saving Account,138938.3,1832,96845.26,0.9999998596866261
CIF01002679,Customer_2680,Amhara,Ordinary Saving Account,121163.72,1884,96715.555,0.9999999694694637
CIF01007158,Customer_7159,Oromia,Special Saving Account,31038.86,865,96710.08,0.9999999868732314
CIF01008157,Customer_8158,Amhara,Werazut Saving Account,29627.23,1043,96702.08,0.9999999649211223
CIF01004911,Customer_4912,Benishangul-Gumuz,Ahati Saving Account,94285.89,1396,96501.516,0.9999999650458226
CIF01005198,Customer_5199,Oromia,Ordinary Saving Account,8236.42,576,96491.55,0.99999789333749
CIF01008687,Customer_8688,Addis Ababa,Abew Saving Account,101807.63,1621,96475.99,0.9999999827314753
CIF01005869,Customer_5870,Tigray,Ordinary Saving Account,43676.74,1171,96474.836,0.9999999675600074
CIF01005794,Customer_5795,Tigray,Special Saving Account,73821.87,1371,96437.85,0.9999997486633497
CIF01002476,Customer_2477,Oromia,Agape Saving Account,17392.33,583,96423.78,0.9999979149078739
CIF01003549,Customer_3550,SNNPR,Ordinary Saving Account,121965.53,696,96410.95,0.999997510780004
CIF01004522,Customer_4523,Addis Ababa,Ahati Saving Account,22836.72,832,96395.48,0.9999999381904616
CIF01008329,Customer_8330,Addis Ababa,Sitota Saving Deposit,84910.0,399,96349.92,0.9999965910518456
CIF01000369,Customer_370,Amhara,Ahati Saving Account,41152.86,1013,96324.03,0.9999999194981559
CIF01007723,Customer_7724,Addis Ababa,Ordinary Saving Account,6733.49,474,96234.766,0.9999978460032505
CIF01007459,Customer_7460,Addis Ababa,Equb Saving Account,9048.71,489,96141.5,0.9999967422648033
CIF01009280,Customer_9281,Addis Ababa,Abew Saving Account,73545.33,1473,96096.6,0.9999998934092516
CIF01001404,Customer_1405,Somali,Blatena Saving Account,59777.94,1743,96080.46,0.9999997608959422
CIF01001096,Customer_1097,SNNPR,Werazut Saving Account,58734.88,1931,96066.69,0.999999850997181
CIF01000611,Customer_612,Addis Ababa,Dekemezmur Saving Account,57663.28,2299,96045.81,0.9999999519203754
CIF01008441,Customer_8442,Oromia,Tirufat Savings Account,12598.99,571,96004.88,0.9999948466133436
CIF01000198,Customer_199,Benishangul-Gumuz,Ordinary Saving Account,53302.93,388,95945.82,0.9999988940110889
CIF01008747,Customer_8748,Addis Ababa,Abew Saving Account,64273.13,726,95910.6,0.9999925417750508
CIF01002038,Customer_2039,Sidama,Ordinary Saving Account,104563.3,1794,95899.26,0.9999999879659413
CIF01003902,Customer_3903,Harari,Prime Customer Deposit Account,173.68,668,95879.58,0.999998827606229
CIF01002287,Customer_2288,Amhara,Blatena Saving Account,4976.97,459,95807.016,0.9999998072112185
CIF01009783,Customer_9784,Dire Dawa,Janderebaw Saving Account,32905.79,1252,95794.06,0.9999999703250224
CIF01001035,Customer_1036,Addis Ababa,Equb Saving Account,40211.8,2497,95793.7,0.9999999777071373
CIF01009882,Customer_9883,Addis Ababa,Ordinary Saving Account,70505.62,832,95780.055,0.999999977149817
CIF01004608,Customer_4609,Oromia,Special Saving Account,42935.51,1559,95744.07,0.9999999336419274
CIF01001885,Customer_1886,Benishangul-Gumuz,Special Saving Account,146486.28,430,95732.05,0.9999945622927287
CIF01002258,Customer_2259,Addis Ababa,Blatena Saving Account,144102.48,2818,95670.75,0.9999999126642517
CIF01005795,Customer_5796,Harari,Ordinary Saving Account,86479.06,1048,95666.61,0.9999999759552186
CIF01005465,Customer_5466,SNNPR,Blatena Saving Account,99741.4,3306,95663.51,0.9999998818387181
CIF01007631,Customer_7632,Addis Ababa,Tirufat Savings Account,36994.4,1661,95594.586,0.9999999426578154
CIF01003301,Customer_3302,Oromia,Dekemezmur Saving Account,115022.68,643,95573.04,0.9999957433792478
CIF01003374,Customer_3375,Addis Ababa,Prime Customer Deposit Account,23068.48,956,95442.16,0.9999999574788607
CIF01008508,Customer_8509,Oromia,Werazut Saving Account,149442.73,1634,95418.83,0.9999998641976389
CIF01001778,Customer_1779,Oromia,Ahadu Bereket Saving Account,50991.04,638,95386.555,0.9999988281624564
CIF01008970,Customer_8971,Harari,Ordinary Saving Account,39925.74,838,95379.92,0.999999983575375
CIF01009014,Customer_9015,Addis Ababa,Ordinary Saving Account,76782.48,3794,95278.12,0.9999999348733057
CIF01000343,Customer_344,SNNPR,Agape Saving Account,23965.44,416,95237.88,0.9999989901446784
CIF01007538,Customer_7539,Dire Dawa,Werazut Saving Account,37447.93,1704,95214.98,0.9999999241441073
CIF01006751,Customer_6752,Dire Dawa,Tirufat Savings Account,70398.44,673,95192.77,0.9999956359855823
CIF01001211,Customer_1212,Amhara,Blatena Saving Account,63227.4,651,95165.74,0.9999985126891086
CIF01002508,Customer_2509,Amhara,Asrat Bekurat Saving Account,56482.17,808,95083.65,0.9999999548386433
CIF01002109,Customer_2110,SNNPR,Ahati Saving Account,9936.42,565,95068.64,0.9999947713561675
CIF01002486,Customer_2487,Sidama,Ordinary Saving Account,122058.29,468,95023.234,0.9999982418435176
CIF01001130,Customer_1131,SNNPR,Ahati Saving Account,44806.93,2024,94998.52,0.9999998878383421
